201.1.14.2,202.2.14.2,49200,20750,149800000.0,152144000.0,2344000.0,True
201.1.6.2,202.2.6.2,49201,20758,151400000.0,190987000.0,39587000.0,True
201.1.12.2,202.2.12.2,49201,20764,152600000.0,167138000.0,14538000.0,True
201.1.14.2,202.2.14.2,49201,20766,153000000.0,154649000.0,1649000.0,True
201.1.6.2,202.2.6.2,49202,20774,154600000.0,156481000.0,1881000.0,True
201.1.12.2,202.2.12.2,49202,20780,155800000.0,170014000.0,14214000.0,True
201.1.14.2,202.2.14.2,49202,20782,156200000.0,158318000.0,2118000.0,True
201.1.6.2,202.2.6.2,49203,20790,157800000.0,157800000.0,-1.0,False
201.1.12.2,202.2.12.2,49203,20796,159000000.0,198881000.0,39881000.0,True
201.1.14.2,202.2.14.2,49203,20798,159400000.0,198942000.0,39542000.0,True
201.1.6.2,202.2.6.2,49204,20806,161000000.0,163644000.0,2644000.0,True
201.1.12.2,202.2.12.2,49204,20812,162200000.0,164611000.0,2411000.0,True
201.1.14.2,202.2.14.2,49204,20814,162600000.0,165455000.0,2855000.0,True
201.1.6.2,202.2.6.2,49205,20822,164200000.0,166090000.0,1890000.0,True
201.1.12.2,202.2.12.2,49205,20828,165400000.0,179962000.0,14562000.0,True
201.1.14.2,202.2.14.2,49205,20830,165800000.0,205267000.0,39467000.0,True
201.1.6.2,202.2.6.2,49206,20838,167400000.0,181745000.0,14345000.0,True
201.1.12.2,202.2.12.2,49206,20844,168600000.0,168600000.0,-1.0,False
201.1.14.2,202.2.14.2,49206,20846,169000000.0,184324000.0,15324000.0,True
201.1.6.2,202.2.6.2,49207,20854,170600000.0,185566000.0,14966000.0,True
201.1.12.2,202.2.12.2,49207,20860,171800000.0,171800000.0,-1.0,False
201.1.14.2,202.2.14.2,49207,20862,172200000.0,174467000.0,2267000.0,True
201.1.6.2,202.2.6.2,49208,20870,173800000.0,175996000.0,2196000.0,True
201.1.12.2,202.2.12.2,49208,20876,175000000.0,190276000.0,15276000.0,True
201.1.14.2,202.2.14.2,49208,20878,175400000.0,177003000.0,1603000.0,True
201.1.6.2,202.2.6.2,49209,20886,177000000.0,179000000.0,2000000.0,True
201.1.12.2,202.2.12.2,49209,20892,178200000.0,192807000.0,14607000.0,True
201.1.14.2,202.2.14.2,49209,20894,178600000.0,178600000.0,-1.0,False
201.1.6.2,202.2.6.2,49210,20902,180200000.0,183358000.0,3158000.0,True
201.1.12.2,202.2.12.2,49210,20908,181400000.0,195953000.0,14553000.0,True
201.1.14.2,202.2.14.2,49210,20910,181800000.0,181800000.0,-1.0,False
201.1.6.2,202.2.6.2,49211,20918,183400000.0,183400000.0,-1.0,False
201.1.12.2,202.2.12.2,49211,20924,184600000.0,188215000.0,3615000.0,True
201.1.14.2,202.2.14.2,49211,20926,185000000.0,224715000.0,39715000.0,True
201.1.6.2,202.2.6.2,49212,20934,186600000.0,237301000.0,50701000.0,True
201.1.12.2,202.2.12.2,49212,20940,187800000.0,189497000.0,1697000.0,True
201.1.14.2,202.2.14.2,49212,20942,188200000.0,201870000.0,13670000.0,True
201.1.6.2,202.2.6.2,49213,20950,189800000.0,190956000.0,1156000.0,True
201.1.12.2,202.2.12.2,49213,20956,191000000.0,229387000.0,38387000.0,True
