[0/2] Re-checking globbed directories...
ninja: no work to do.
In CongAvoid, updated to cwnd 7960 ssthresh 5784
+2.44068e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+2.44083e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+2.44098e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+2.44113e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+2.44128e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+2.44143e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+2.44158e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+2.44173e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+2.44188e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+2.44203e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+2.44218e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+2.44233e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+2.44248e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+2.44263e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+2.44278e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+2.44293e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+2.44308e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+2.44323e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+2.44338e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+2.44353e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+2.44368e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+2.44383e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+2.44398e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+2.44413e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+2.44428e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+2.44443e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+2.44458e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+2.44473e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+2.44488e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+2.44503e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+2.44518e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+2.44548e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+2.44593e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+2.44623e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+2.44638e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+2.44668e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+2.44698e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+2.44713e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+2.44728e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+2.44773e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+2.44788e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+2.44803e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+2.44863e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+2.44878e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+2.44938e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+2.44953e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+2.45013e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+2.45073e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+2.45088e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+2.45103e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+2.45148e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+2.45163e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+2.45208e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+2.45223e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+2.45238e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+2.45253e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+2.45298e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+2.45328e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
+2.45388e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+2.45403e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+2.45418e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+2.45433e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+2.45493e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+2.45508e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+2.45568e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+2.45583e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 6807 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7114 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 7407 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 7689 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 7960 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 8222 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 9642 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
In CongAvoid, updated to cwnd 9642 ssthresh 5784
In CongAvoid, updated to cwnd 9642 ssthresh 5784
In CongAvoid, updated to cwnd 9642 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 9858 ssthresh 5784
In CongAvoid, updated to cwnd 9642 ssthresh 5784
In CongAvoid, updated to cwnd 9858 ssthresh 5784
In CongAvoid, updated to cwnd 9642 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
In CongAvoid, updated to cwnd 9858 ssthresh 5784
In CongAvoid, updated to cwnd 9858 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 10070 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 9642 ssthresh 5784
In CongAvoid, updated to cwnd 10070 ssthresh 5784
In CongAvoid, updated to cwnd 9858 ssthresh 5784
In CongAvoid, updated to cwnd 9642 ssthresh 5784
In CongAvoid, updated to cwnd 9858 ssthresh 5784
In CongAvoid, updated to cwnd 10070 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 10070 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
In CongAvoid, updated to cwnd 9642 ssthresh 5784
In CongAvoid, updated to cwnd 9858 ssthresh 5784
In CongAvoid, updated to cwnd 10070 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 9858 ssthresh 5784
In CongAvoid, updated to cwnd 10070 ssthresh 5784
In CongAvoid, updated to cwnd 9642 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
In CongAvoid, updated to cwnd 9858 ssthresh 5784
In CongAvoid, updated to cwnd 10070 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 10070 ssthresh 5784
In CongAvoid, updated to cwnd 9642 ssthresh 5784
In CongAvoid, updated to cwnd 9858 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
In CongAvoid, updated to cwnd 10070 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 9642 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 9858 ssthresh 5784
In CongAvoid, updated to cwnd 10070 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 9642 ssthresh 5784
In CongAvoid, updated to cwnd 9858 ssthresh 5784
In CongAvoid, updated to cwnd 10070 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 9642 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
In CongAvoid, updated to cwnd 9858 ssthresh 5784
In CongAvoid, updated to cwnd 10070 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 9642 ssthresh 5784
In CongAvoid, updated to cwnd 8476 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
In CongAvoid, updated to cwnd 9858 ssthresh 5784
In CongAvoid, updated to cwnd 9642 ssthresh 5784
In CongAvoid, updated to cwnd 10070 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 8722 ssthresh 5784
In CongAvoid, updated to cwnd 9858 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 10070 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 9858 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 8961 ssthresh 5784
In CongAvoid, updated to cwnd 10070 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 10070 ssthresh 5784
In CongAvoid, updated to cwnd 9642 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 9642 ssthresh 5784
In CongAvoid, updated to cwnd 9194 ssthresh 5784
In CongAvoid, updated to cwnd 9642 ssthresh 5784
In CongAvoid, updated to cwnd 9642 ssthresh 5784
In CongAvoid, updated to cwnd 9858 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 9858 ssthresh 5784
In CongAvoid, updated to cwnd 9421 ssthresh 5784
In CongAvoid, updated to cwnd 9858 ssthresh 5784
In CongAvoid, updated to cwnd 9858 ssthresh 5784
In CongAvoid, updated to cwnd 10070 ssthresh 5784
In CongAvoid, updated to cwnd 10070 ssthresh 5784
In CongAvoid, updated to cwnd 10070 ssthresh 5784
In CongAvoid, updated to cwnd 10070 ssthresh 5784
In CongAvoid, updated to cwnd 10277 ssthresh 5784
In CongAvoid, updated to cwnd 10277 ssthresh 5784
In CongAvoid, updated to cwnd 10277 ssthresh 5784
In CongAvoid, updated to cwnd 10277 ssthresh 5784
In CongAvoid, updated to cwnd 10277 ssthresh 5784
In CongAvoid, updated to cwnd 10277 ssthresh 5784
In CongAvoid, updated to cwnd 10277 ssthresh 5784
In CongAvoid, updated to cwnd 10277 ssthresh 5784
In CongAvoid, updated to cwnd 10480 ssthresh 5784
In CongAvoid, updated to cwnd 10480 ssthresh 5784
In CongAvoid, updated to cwnd 10480 ssthresh 5784
In CongAvoid, updated to cwnd 10480 ssthresh 5784
In CongAvoid, updated to cwnd 10277 ssthresh 5784
In CongAvoid, updated to cwnd 10480 ssthresh 5784
In CongAvoid, updated to cwnd 10480 ssthresh 5784
In CongAvoid, updated to cwnd 10480 ssthresh 5784
In CongAvoid, updated to cwnd 10480 ssthresh 5784
In CongAvoid, updated to cwnd 10277 ssthresh 5784
In CongAvoid, updated to cwnd 10679 ssthresh 5784
In CongAvoid, updated to cwnd 10679 ssthresh 5784
In CongAvoid, updated to cwnd 10679 ssthresh 5784
In CongAvoid, updated to cwnd 10679 ssthresh 5784
In CongAvoid, updated to cwnd 10480 ssthresh 5784
In CongAvoid, updated to cwnd 10277 ssthresh 5784
In CongAvoid, updated to cwnd 10679 ssthresh 5784
In CongAvoid, updated to cwnd 10679 ssthresh 5784
In CongAvoid, updated to cwnd 10679 ssthresh 5784
+3.83783e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.83828e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.83843e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.83873e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.83888e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.83903e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
+3.83963e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.83978e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.83993e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.84008e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.84038e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.84068e+06ns In SlowStart, updated to cwnd 4338 ssthresh 5784
+3.84098e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+3.84113e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+3.84128e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+3.84143e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+3.84173e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
+3.84188e+06ns In SlowStart, updated to cwnd 5784 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6145 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
In CongAvoid, updated to cwnd 6485 ssthresh 5784
+3.85073e+06ns In SlowStart, updated to cwnd 2892 ssthresh 5784
